depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
386.0	1.62	2.135	1.153	0.635	15.877
386.5	1.644	2.137	1.154	0.621	16.116
387.0	1.654	2.14	1.156	0.615	16.208
387.5	1.667	2.142	1.157	0.608	16.333
388.0	1.664	2.145	1.159	0.609	16.309
388.5	1.664	2.147	1.16	0.61	16.304
389.0	1.679	2.15	1.162	0.6	16.456
389.5	1.701	2.152	1.163	0.588	16.672
390.0	1.671	2.155	1.165	0.605	16.38
390.5	1.71	2.157	1.166	0.582	16.759
391.0	1.719	2.16	1.168	0.577	16.847
391.5	1.705	2.163	1.169	0.585	16.706
392.0	1.661	2.165	1.171	0.611	16.278
392.5	1.666	2.168	1.172	0.609	16.322
393.0	1.672	2.17	1.174	0.605	16.388
393.5	1.679	2.173	1.175	0.601	16.452
394.0	1.663	2.175	1.177	0.61	16.3
394.5	1.687	2.178	1.178	0.596	16.533
395.0	1.654	2.18	1.18	0.615	16.211
395.5	1.665	2.182	1.181	0.609	16.316
396.0	1.662	2.185	1.183	0.611	16.289
396.5	1.646	2.187	1.184	0.62	16.128
397.0	1.66	2.19	1.186	0.612	16.27
397.5	1.682	2.192	1.187	0.599	16.485
398.0	1.663	2.195	1.189	0.61	16.301
398.5	1.681	2.197	1.19	0.599	16.478
399.0	1.698	2.2	1.192	0.589	16.639
399.5	1.666	2.202	1.193	0.608	16.325
400.0	1.673	2.205	1.195	0.604	16.393
400.5	1.683	2.207	1.196	0.598	16.496
401.0	1.641	2.21	1.198	0.623	16.081
401.5	1.669	2.212	1.199	0.606	16.356
402.0	1.668	2.215	1.201	0.607	16.344
402.5	1.664	2.217	1.202	0.61	16.302
403.0	1.676	2.22	1.204	0.602	16.426
403.5	1.65	2.222	1.205	0.617	16.173
404.0	1.639	2.225	1.207	0.624	16.061
404.5	1.642	2.227	1.208	0.622	16.094
405.0	1.608	2.23	1.21	0.642	15.759
405.5	1.639	2.232	1.211	0.624	16.061
406.0	1.614	2.234	1.213	0.639	15.822
406.5	1.649	2.237	1.214	0.618	16.159
407.0	1.648	2.239	1.216	0.619	16.15
407.5	1.649	2.242	1.217	0.618	16.156
408.0	1.622	2.244	1.219	0.634	15.898
408.5	1.615	2.247	1.22	0.638	15.831
409.0	1.631	2.249	1.222	0.629	15.98
409.5	1.646	2.252	1.223	0.62	16.134
410.0	1.638	2.254	1.225	0.625	16.048
410.5	1.669	2.257	1.226	0.607	16.352
411.0	1.641	2.259	1.228	0.623	16.085
411.5	1.663	2.261	1.229	0.61	16.297
412.0	1.666	2.264	1.231	0.608	16.327
412.5	1.666	2.266	1.232	0.608	16.325
413.0	1.688	2.269	1.234	0.595	16.547
413.5	1.706	2.272	1.235	0.585	16.716
414.0	1.761	2.274	1.237	0.552	17.257
414.5	1.76	2.277	1.238	0.553	17.253
415.0	1.697	2.279	1.24	0.59	16.634
415.5	1.663	2.282	1.241	0.61	16.298
416.0	1.663	2.284	1.243	0.61	16.295
416.5	1.709	2.287	1.244	0.583	16.747
417.0	1.714	2.289	1.246	0.58	16.792
417.5	1.693	2.292	1.247	0.592	16.589
418.0	1.71	2.294	1.249	0.582	16.757
418.5	1.722	2.297	1.25	0.575	16.879
419.0	1.69	2.3	1.252	0.594	16.56
419.5	1.688	2.302	1.253	0.595	16.543
420.0	1.687	2.305	1.255	0.596	16.535
420.5	1.693	2.307	1.256	0.592	16.592
421.0	1.704	2.31	1.258	0.586	16.697
421.5	1.712	2.312	1.259	0.581	16.782
422.0	1.704	2.315	1.261	0.586	16.696
422.5	1.657	2.317	1.262	0.614	16.237
423.0	1.61	2.32	1.264	0.641	15.778
423.5	1.669	2.322	1.265	0.607	16.354
424.0	1.676	2.325	1.267	0.602	16.423
424.5	1.666	2.327	1.268	0.608	16.327
425.0	1.696	2.33	1.269	0.591	16.616
425.5	1.666	2.332	1.271	0.608	16.326
426.0	1.66	2.335	1.272	0.612	16.269
426.5	1.706	2.337	1.274	0.584	16.724
427.0	1.69	2.34	1.275	0.594	16.564
427.5	1.664	2.342	1.277	0.609	16.307
428.0	1.672	2.345	1.278	0.605	16.386
428.5	1.664	2.347	1.28	0.61	16.305
429.0	1.669	2.35	1.281	0.607	16.354
429.5	1.671	2.352	1.283	0.605	16.38
430.0	1.639	2.355	1.284	0.624	16.066
430.5	1.637	2.357	1.286	0.625	16.042
431.0	1.627	2.36	1.287	0.631	15.942
431.5	1.645	2.362	1.289	0.621	16.12
432.0	1.659	2.364	1.29	0.612	16.262
432.5	1.623	2.367	1.292	0.634	15.905
433.0	1.646	2.369	1.293	0.62	16.127
433.5	1.656	2.372	1.295	0.614	16.229
434.0	1.646	2.374	1.296	0.62	16.13
434.5	1.66	2.377	1.298	0.612	16.271
435.0	1.651	2.379	1.299	0.617	16.181
435.5	1.625	2.382	1.301	0.633	15.921
436.0	1.637	2.384	1.302	0.625	16.044
436.5	1.642	2.387	1.304	0.623	16.089
437.0	1.613	2.389	1.305	0.64	15.805
437.5	1.641	2.391	1.307	0.623	16.079
438.0	1.662	2.394	1.308	0.611	16.285
438.5	1.649	2.396	1.31	0.618	16.162
439.0	1.667	2.399	1.311	0.608	16.337
439.5	1.62	2.401	1.313	0.635	15.878
440.0	1.598	2.404	1.314	0.648	15.66
440.5	1.645	2.406	1.316	0.621	16.117
441.0	1.643	2.409	1.317	0.622	16.099
441.5	1.679	2.411	1.319	0.601	16.454
442.0	1.645	2.414	1.32	0.62	16.125
442.5	1.602	2.416	1.322	0.646	15.7
443.0	1.641	2.418	1.323	0.623	16.085
443.5	1.618	2.421	1.325	0.637	15.855
444.0	1.622	2.423	1.326	0.634	15.9
444.5	1.647	2.426	1.328	0.619	16.141
445.0	1.609	2.428	1.329	0.642	15.772
445.5	1.623	2.43	1.331	0.633	15.907
446.0	1.603	2.433	1.332	0.645	15.709
446.5	1.605	2.435	1.334	0.644	15.729
447.0	1.6	2.438	1.335	0.647	15.675
447.5	1.63	2.44	1.337	0.629	15.974
448.0	1.618	2.443	1.338	0.637	15.854
448.5	1.599	2.445	1.34	0.648	15.672
449.0	1.608	2.447	1.341	0.642	15.758
449.5	1.612	2.45	1.343	0.64	15.798
450.0	1.598	2.452	1.344	0.648	15.656
450.5	1.594	2.454	1.346	0.65	15.623
451.0	1.649	2.457	1.347	0.618	16.157
451.5	1.657	2.459	1.349	0.614	16.239
452.0	1.651	2.462	1.35	0.617	16.179
452.5	1.636	2.464	1.352	0.626	16.03
453.0	1.636	2.467	1.353	0.626	16.029
453.5	1.64	2.469	1.355	0.623	16.077
454.0	1.654	2.472	1.356	0.615	16.214
454.5	1.704	2.474	1.358	0.586	16.698
455.0	1.698	2.477	1.359	0.59	16.636
455.5	1.728	2.479	1.361	0.572	16.933
456.0	1.858	2.482	1.362	0.495	18.211
456.5	1.824	2.485	1.364	0.515	17.874
457.0	1.765	2.487	1.365	0.55	17.298
457.5	1.727	2.49	1.367	0.572	16.925
458.0	1.756	2.493	1.368	0.556	17.205
458.5	1.743	2.495	1.37	0.563	17.084
459.0	1.724	2.498	1.371	0.574	16.893
459.5	1.8	2.501	1.373	0.529	17.639
460.0	1.816	2.503	1.374	0.52	17.795
460.5	1.819	2.506	1.376	0.518	17.826
461.0	1.851	2.509	1.377	0.499	18.14
461.5	1.878	2.512	1.379	0.484	18.403
462.0	1.873	2.514	1.38	0.487	18.351
462.5	1.907	2.517	1.382	0.466	18.692
463.0	1.932	2.52	1.383	0.452	18.938
463.5	1.917	2.523	1.384	0.461	18.785
464.0	1.926	2.526	1.386	0.455	18.873
464.5	1.941	2.529	1.387	0.447	19.018
465.0	1.937	2.532	1.389	0.449	18.985
465.5	1.951	2.535	1.39	0.44	19.124
466.0	1.951	2.537	1.392	0.441	19.119
466.5	1.932	2.54	1.393	0.452	18.933
467.0	1.952	2.543	1.395	0.44	19.131
467.5	1.954	2.546	1.396	0.439	19.146
468.0	1.976	2.549	1.398	0.426	19.367
468.5	1.981	2.552	1.399	0.423	19.413
469.0	1.974	2.555	1.401	0.427	19.342
469.5	1.992	2.558	1.402	0.416	19.526
470.0	1.986	2.561	1.404	0.42	19.458
470.5	1.952	2.564	1.405	0.44	19.129
471.0	1.972	2.567	1.407	0.429	19.321
471.5	1.986	2.57	1.408	0.42	19.461
472.0	1.969	2.573	1.41	0.43	19.294
472.5	1.998	2.576	1.411	0.413	19.58
473.0	1.996	2.579	1.413	0.414	19.561
473.5	1.997	2.582	1.414	0.413	19.574
474.0	1.97	2.585	1.416	0.43	19.304
474.5	1.969	2.588	1.417	0.43	19.295
475.0	1.96	2.59	1.419	0.435	19.207
475.5	1.966	2.593	1.42	0.432	19.264
476.0	1.994	2.596	1.422	0.415	19.541
476.5	1.994	2.599	1.423	0.415	19.544
477.0	1.982	2.602	1.425	0.422	19.425
477.5	1.97	2.605	1.426	0.43	19.302
478.0	1.977	2.608	1.428	0.425	19.374
478.5	1.998	2.611	1.429	0.413	19.583
479.0	1.992	2.614	1.431	0.417	19.52
479.5	1.954	2.617	1.432	0.439	19.146
480.0	1.952	2.62	1.434	0.44	19.135
480.5	1.938	2.623	1.435	0.448	18.989
481.0	1.932	2.626	1.437	0.452	18.937
481.5	1.962	2.629	1.438	0.434	19.224
482.0	1.969	2.632	1.44	0.43	19.296
482.5	1.947	2.635	1.441	0.443	19.084
483.0	1.937	2.637	1.443	0.449	18.982
483.5	1.956	2.64	1.444	0.438	19.168
484.0	1.968	2.643	1.446	0.431	19.287
484.5	1.941	2.646	1.447	0.446	19.026
485.0	1.961	2.649	1.449	0.434	19.222
485.5	1.968	2.652	1.45	0.431	19.284
486.0	1.948	2.655	1.452	0.443	19.086
486.5	1.944	2.658	1.453	0.445	19.053
487.0	1.936	2.661	1.455	0.449	18.975
487.5	1.951	2.664	1.456	0.441	19.12
488.0	1.969	2.667	1.458	0.43	19.297
488.5	1.972	2.67	1.459	0.428	19.324
489.0	1.989	2.673	1.461	0.418	19.494
489.5	2.008	2.676	1.462	0.407	19.675
490.0	1.97	2.679	1.464	0.429	19.306
490.5	1.956	2.681	1.465	0.438	19.169
491.0	1.981	2.684	1.467	0.423	19.416
491.5	1.989	2.687	1.468	0.418	19.491
492.0	1.988	2.69	1.47	0.419	19.48
492.5	1.971	2.693	1.471	0.429	19.312
493.0	1.978	2.696	1.473	0.425	19.387
493.5	2.007	2.699	1.474	0.407	19.672
494.0	2.012	2.702	1.476	0.404	19.722
494.5	2.034	2.705	1.477	0.392	19.936
495.0	2.054	2.708	1.479	0.38	20.129
495.5	2.038	2.711	1.48	0.39	19.97
496.0	2.029	2.714	1.482	0.395	19.881
496.5	2.034	2.717	1.483	0.392	19.932
497.0	2.042	2.72	1.485	0.387	20.016
497.5	2.058	2.724	1.486	0.378	20.164
498.0	2.162	2.727	1.488	0.316	21.189
498.5	2.249	2.73	1.489	0.265	22.042
499.0	2.105	2.733	1.491	0.35	20.63
499.5	2.055	2.736	1.492	0.379	20.141
500.0	2.004	2.739	1.494	0.409	19.64
500.5	2.044	2.742	1.495	0.386	20.031
501.0	2.034	2.745	1.497	0.391	19.938
501.5	2.042	2.749	1.498	0.387	20.016
502.0	2.084	2.752	1.499	0.363	20.418
502.5	2.084	2.755	1.501	0.363	20.42
503.0	2.073	2.758	1.502	0.369	20.313
503.5	2.059	2.761	1.504	0.377	20.175
504.0	2.088	2.764	1.505	0.36	20.464
504.5	2.088	2.767	1.507	0.36	20.459
505.0	2.078	2.77	1.508	0.366	20.36
505.5	2.067	2.773	1.51	0.372	20.26
506.0	2.101	2.776	1.511	0.352	20.594
506.5	2.082	2.78	1.513	0.363	20.407
507.0	2.061	2.783	1.514	0.376	20.197
507.5	2.086	2.786	1.516	0.361	20.443
508.0	2.091	2.789	1.517	0.358	20.493
508.5	2.09	2.792	1.519	0.359	20.478
509.0	2.125	2.795	1.52	0.338	20.829
509.5	2.116	2.798	1.522	0.344	20.737
510.0	2.1	2.801	1.523	0.353	20.578
510.5	2.118	2.805	1.525	0.342	20.761
511.0	2.163	2.808	1.526	0.316	21.198
511.5	2.118	2.811	1.528	0.343	20.752
512.0	2.083	2.814	1.529	0.363	20.411
512.5	2.061	2.817	1.531	0.376	20.194
513.0	2.08	2.82	1.532	0.365	20.379
513.5	2.082	2.823	1.534	0.363	20.409
514.0	2.087	2.827	1.535	0.361	20.454
514.5	2.049	2.83	1.537	0.383	20.084
515.0	2.032	2.833	1.538	0.393	19.912
515.5	2.043	2.836	1.54	0.386	20.022
516.0	2.062	2.839	1.541	0.375	20.209
516.5	2.076	2.842	1.543	0.367	20.342
517.0	2.091	2.845	1.544	0.358	20.488
517.5	2.09	2.848	1.546	0.359	20.485
518.0	2.098	2.851	1.547	0.354	20.562
518.5	2.105	2.854	1.549	0.35	20.627
519.0	2.132	2.858	1.55	0.334	20.899
519.5	2.126	2.861	1.552	0.338	20.832
520.0	2.13	2.864	1.553	0.335	20.874
520.5	2.133	2.867	1.555	0.334	20.899
521.0	2.149	2.87	1.556	0.324	21.063
521.5	2.12	2.874	1.558	0.341	20.772
522.0	2.139	2.877	1.559	0.33	20.96
522.5	2.146	2.88	1.561	0.326	21.033
523.0	2.15	2.883	1.562	0.324	21.065
523.5	2.156	2.886	1.564	0.32	21.125
524.0	2.164	2.89	1.565	0.315	21.205
524.5	2.165	2.893	1.567	0.315	21.215
525.0	2.145	2.896	1.568	0.327	21.019
525.5	2.129	2.899	1.57	0.336	20.863
526.0	2.126	2.902	1.571	0.337	20.84
526.5	2.116	2.906	1.573	0.343	20.741
527.0	2.126	2.909	1.574	0.337	20.838
527.5	2.133	2.912	1.576	0.334	20.901
528.0	2.135	2.915	1.577	0.332	20.927
528.5	2.098	2.918	1.579	0.354	20.563
529.0	2.065	2.921	1.58	0.374	20.236
529.5	2.082	2.924	1.582	0.363	20.405
530.0	2.099	2.928	1.583	0.353	20.571
530.5	2.122	2.931	1.585	0.34	20.791
531.0	2.089	2.934	1.586	0.359	20.475
531.5	2.095	2.937	1.588	0.356	20.53
532.0	2.092	2.94	1.589	0.358	20.502
532.5	2.136	2.943	1.591	0.332	20.933
533.0	2.115	2.946	1.592	0.344	20.724
533.5	2.074	2.95	1.594	0.369	20.32
534.0	2.097	2.953	1.595	0.355	20.552
534.5	2.116	2.956	1.597	0.343	20.742
535.0	2.123	2.959	1.598	0.339	20.805
535.5	2.101	2.962	1.6	0.352	20.594
536.0	2.07	2.965	1.601	0.371	20.283
536.5	2.089	2.968	1.603	0.36	20.469
537.0	2.079	2.971	1.604	0.366	20.37
537.5	2.077	2.975	1.606	0.367	20.353
538.0	2.08	2.978	1.607	0.365	20.382
538.5	2.072	2.981	1.609	0.369	20.311
539.0	2.129	2.984	1.61	0.336	20.868
539.5	2.149	2.987	1.612	0.324	21.062
540.0	2.232	2.99	1.613	0.275	21.879
540.5	2.125	2.994	1.614	0.338	20.824
541.0	2.089	2.997	1.616	0.36	20.469
541.5	2.06	3.0	1.617	0.376	20.189
542.0	2.069	3.003	1.619	0.371	20.277
542.5	2.07	3.006	1.62	0.371	20.285
543.0	2.059	3.009	1.622	0.377	20.18
543.5	2.118	3.012	1.623	0.342	20.755
544.0	2.077	3.015	1.625	0.367	20.354
544.5	2.082	3.018	1.626	0.364	20.404
545.0	2.094	3.022	1.628	0.357	20.52
545.5	2.089	3.025	1.629	0.359	20.476
546.0	2.09	3.028	1.631	0.359	20.483
546.5	2.125	3.031	1.632	0.338	20.822
547.0	2.102	3.034	1.634	0.352	20.598
547.5	2.085	3.037	1.635	0.362	20.432
548.0	2.084	3.04	1.637	0.362	20.428
548.5	2.058	3.043	1.638	0.378	20.164
549.0	2.055	3.047	1.64	0.38	20.136
549.5	2.063	3.05	1.641	0.375	20.217
550.0	2.082	3.053	1.643	0.364	20.401
550.5	2.073	3.056	1.644	0.369	20.313
551.0	2.123	3.059	1.646	0.34	20.801
551.5	2.11	3.062	1.647	0.347	20.682
552.0	2.083	3.065	1.649	0.363	20.409
552.5	2.082	3.068	1.65	0.364	20.399
553.0	2.086	3.071	1.652	0.361	20.443
553.5	2.089	3.075	1.653	0.359	20.473
554.0	2.053	3.078	1.655	0.381	20.12
554.5	2.059	3.081	1.656	0.377	20.178
555.0	2.09	3.084	1.658	0.359	20.487
555.5	2.088	3.087	1.659	0.36	20.462
556.0	2.071	3.09	1.661	0.37	20.299
556.5	2.058	3.093	1.662	0.377	20.173
557.0	2.087	3.096	1.664	0.361	20.453
557.5	2.11	3.099	1.665	0.347	20.679
558.0	2.1	3.103	1.667	0.353	20.585
558.5	2.093	3.106	1.668	0.357	20.509
559.0	2.104	3.109	1.67	0.351	20.62
559.5	2.09	3.112	1.671	0.359	20.485
560.0	2.069	3.115	1.673	0.371	20.28
560.5	2.101	3.118	1.674	0.353	20.587
561.0	2.076	3.121	1.676	0.367	20.346
561.5	2.071	3.124	1.677	0.37	20.3
562.0	2.066	3.127	1.679	0.373	20.251
562.5	2.126	3.131	1.68	0.338	20.837
563.0	2.126	3.134	1.682	0.338	20.832
563.5	2.109	3.137	1.683	0.347	20.671
564.0	2.094	3.14	1.685	0.356	20.525
564.5	2.102	3.143	1.686	0.352	20.597
565.0	2.106	3.146	1.688	0.349	20.642
565.5	2.113	3.15	1.689	0.345	20.709
566.0	2.107	3.153	1.691	0.349	20.651
566.5	2.124	3.156	1.692	0.339	20.82
567.0	2.092	3.159	1.694	0.358	20.498
567.5	2.108	3.162	1.695	0.349	20.654
568.0	2.105	3.165	1.697	0.35	20.627
568.5	2.133	3.168	1.698	0.334	20.903
569.0	2.144	3.172	1.7	0.327	21.008
569.5	2.118	3.175	1.701	0.343	20.752
570.0	2.105	3.178	1.703	0.35	20.627
570.5	2.136	3.181	1.704	0.332	20.937
571.0	2.149	3.184	1.706	0.324	21.06
571.5	2.147	3.188	1.707	0.325	21.042
572.0	2.149	3.191	1.709	0.324	21.059
572.5	2.136	3.194	1.71	0.332	20.93
573.0	2.146	3.197	1.712	0.326	21.028
573.5	2.157	3.2	1.713	0.32	21.135
574.0	2.173	3.204	1.715	0.31	21.297
574.5	2.152	3.207	1.716	0.322	21.094
575.0	2.157	3.21	1.718	0.319	21.14
575.5	2.141	3.213	1.719	0.329	20.982
576.0	2.13	3.216	1.721	0.335	20.876
576.5	2.099	3.22	1.722	0.353	20.573
577.0	2.156	3.223	1.724	0.32	21.128
577.5	2.157	3.226	1.725	0.32	21.136
578.0	2.144	3.229	1.727	0.327	21.016
578.5	2.153	3.232	1.728	0.322	21.1
579.0	2.146	3.236	1.729	0.326	21.027
579.5	2.168	3.239	1.731	0.313	21.248
580.0	2.149	3.242	1.732	0.324	21.062
580.5	2.148	3.245	1.734	0.325	21.048
581.0	2.155	3.249	1.735	0.32	21.121
581.5	2.202	3.252	1.737	0.293	21.575
582.0	2.288	3.255	1.738	0.243	22.418
582.5	2.328	3.259	1.74	0.219	22.814
583.0	2.21	3.262	1.741	0.289	21.653
583.5	2.154	3.265	1.743	0.321	21.108
584.0	2.102	3.268	1.744	0.352	20.597
584.5	2.115	3.272	1.746	0.344	20.725
585.0	2.102	3.275	1.747	0.352	20.601
585.5	2.147	3.278	1.749	0.325	21.043
586.0	2.144	3.281	1.75	0.327	21.012
586.5	2.138	3.284	1.752	0.331	20.948
587.0	2.162	3.287	1.753	0.316	21.193
587.5	2.14	3.291	1.755	0.329	20.974
588.0	2.108	3.294	1.756	0.348	20.662
588.5	2.122	3.297	1.758	0.34	20.791
589.0	2.145	3.3	1.759	0.326	21.023
589.5	2.126	3.303	1.761	0.338	20.832
590.0	2.13	3.307	1.762	0.336	20.87
590.5	2.13	3.31	1.764	0.336	20.869
591.0	2.113	3.313	1.765	0.345	20.71
591.5	2.117	3.316	1.767	0.343	20.751
592.0	2.044	3.319	1.768	0.386	20.027
592.5	1.993	3.322	1.77	0.416	19.535
593.0	1.89	3.325	1.771	0.477	18.521
593.5	1.783	3.328	1.773	0.539	17.476
594.0	1.691	3.33	1.774	0.594	16.569
594.5	1.655	3.333	1.776	0.614	16.223
595.0	1.623	3.335	1.777	0.634	15.901
595.5	1.621	3.337	1.779	0.635	15.887
596.0	1.592	3.34	1.78	0.652	15.603
596.5	1.566	3.342	1.782	0.667	15.344
597.0	1.572	3.344	1.783	0.663	15.411
597.5	1.582	3.347	1.785	0.658	15.504
598.0	1.572	3.349	1.786	0.663	15.408
598.5	1.613	3.352	1.788	0.639	15.81
599.0	1.624	3.354	1.789	0.633	15.916
599.5	1.66	3.356	1.791	0.612	16.267
600.0	1.674	3.359	1.792	0.603	16.41
600.5	1.643	3.361	1.794	0.622	16.103
601.0	1.715	3.364	1.795	0.579	16.807
601.5	1.708	3.367	1.797	0.583	16.742
602.0	1.724	3.369	1.798	0.574	16.895
602.5	1.749	3.372	1.8	0.56	17.138
603.0	1.755	3.374	1.801	0.556	17.195
603.5	1.754	3.377	1.803	0.556	17.19
604.0	1.756	3.38	1.804	0.555	17.213
604.5	1.806	3.382	1.806	0.526	17.696
605.0	1.836	3.385	1.807	0.508	17.994
605.5	1.829	3.388	1.809	0.512	17.923
606.0	1.864	3.391	1.81	0.492	18.271
606.5	1.901	3.393	1.812	0.47	18.634
607.0	1.875	3.396	1.813	0.485	18.372
607.5	1.89	3.399	1.815	0.477	18.518
608.0	1.88	3.402	1.816	0.483	18.421
608.5	1.908	3.405	1.818	0.466	18.695
609.0	1.903	3.408	1.819	0.469	18.648
609.5	1.891	3.41	1.821	0.476	18.531
610.0	1.906	3.413	1.822	0.467	18.684
610.5	1.912	3.416	1.824	0.463	18.743
611.0	1.926	3.419	1.825	0.455	18.88
611.5	1.954	3.422	1.827	0.439	19.146
612.0	1.986	3.425	1.828	0.42	19.468
612.5	1.978	3.428	1.83	0.425	19.385
613.0	1.949	3.431	1.831	0.442	19.103
613.5	1.964	3.434	1.833	0.433	19.248
614.0	1.996	3.437	1.834	0.414	19.557
614.5	2.005	3.44	1.836	0.409	19.645
615.0	2.022	3.443	1.837	0.399	19.811
615.5	2.007	3.446	1.839	0.408	19.667
616.0	2.016	3.449	1.84	0.402	19.761
616.5	2.043	3.452	1.842	0.386	20.023
617.0	2.042	3.455	1.843	0.387	20.012
617.5	2.038	3.458	1.844	0.389	19.974
618.0	2.038	3.461	1.846	0.389	19.975
618.5	2.03	3.464	1.847	0.394	19.892
619.0	2.01	3.467	1.849	0.406	19.698
619.5	2.018	3.47	1.85	0.401	19.773
620.0	2.051	3.473	1.852	0.382	20.102
620.5	2.036	3.476	1.853	0.391	19.949
621.0	2.049	3.479	1.855	0.383	20.083
621.5	2.074	3.482	1.856	0.368	20.329
622.0	2.043	3.485	1.858	0.386	20.025
622.5	2.026	3.488	1.859	0.397	19.854
623.0	2.05	3.491	1.861	0.382	20.09
623.5	2.075	3.494	1.862	0.368	20.333
624.0	2.15	3.498	1.864	0.323	21.074
624.5	2.248	3.501	1.865	0.266	22.029
625.0	2.189	3.504	1.867	0.301	21.453
625.5	2.045	3.507	1.868	0.385	20.045
626.0	2.014	3.51	1.87	0.404	19.737
626.5	2.034	3.513	1.871	0.392	19.934
627.0	2.037	3.516	1.873	0.39	19.964
627.5	2.068	3.519	1.874	0.372	20.269
628.0	2.047	3.522	1.876	0.384	20.061
628.5	2.051	3.526	1.877	0.382	20.099
629.0	2.049	3.529	1.879	0.383	20.082
629.5	2.061	3.532	1.88	0.376	20.197
630.0	2.029	3.535	1.882	0.395	19.885
630.5	2.039	3.538	1.883	0.389	19.986
631.0	2.026	3.541	1.885	0.396	19.859
631.5	2.033	3.544	1.886	0.393	19.92
632.0	2.055	3.547	1.888	0.38	20.135
632.5	2.043	3.55	1.889	0.386	20.023
633.0	2.04	3.553	1.891	0.388	19.988
633.5	2.05	3.556	1.892	0.382	20.088
634.0	2.057	3.559	1.894	0.378	20.162
634.5	2.033	3.562	1.895	0.393	19.919
635.0	2.048	3.565	1.897	0.384	20.066
635.5	2.029	3.568	1.898	0.395	19.885
636.0	2.07	3.571	1.9	0.371	20.285
636.5	2.051	3.574	1.901	0.382	20.1
637.0	2.054	3.577	1.903	0.38	20.129
637.5	2.068	3.581	1.904	0.371	20.271
638.0	2.067	3.584	1.906	0.372	20.257
638.5	2.066	3.587	1.907	0.373	20.246
639.0	2.061	3.59	1.909	0.376	20.198
639.5	2.062	3.593	1.91	0.376	20.204
640.0	2.046	3.596	1.912	0.385	20.054
640.5	2.066	3.599	1.913	0.373	20.243
641.0	2.084	3.602	1.915	0.362	20.426
641.5	2.055	3.605	1.916	0.379	20.139
642.0	2.08	3.608	1.918	0.365	20.379
642.5	2.103	3.611	1.919	0.351	20.608
643.0	2.095	3.615	1.921	0.356	20.53
643.5	2.077	3.618	1.922	0.367	20.353
644.0	2.059	3.621	1.924	0.377	20.18
644.5	2.057	3.624	1.925	0.378	20.157
645.0	2.094	3.627	1.927	0.356	20.526
645.5	2.066	3.63	1.928	0.373	20.248
646.0	2.055	3.633	1.93	0.379	20.141
646.5	2.086	3.636	1.931	0.361	20.443
647.0	2.067	3.639	1.933	0.372	20.258
647.5	2.073	3.642	1.934	0.369	20.314
648.0	2.077	3.646	1.936	0.366	20.356
648.5	2.085	3.649	1.937	0.362	20.434
649.0	2.09	3.652	1.939	0.359	20.479
649.5	2.087	3.655	1.94	0.361	20.453
650.0	2.094	3.658	1.942	0.357	20.519
650.5	2.11	3.661	1.943	0.347	20.683
651.0	2.106	3.664	1.945	0.35	20.637
651.5	2.09	3.667	1.946	0.359	20.487
652.0	2.072	3.671	1.948	0.369	20.308
652.5	2.089	3.674	1.949	0.36	20.468
653.0	2.081	3.677	1.951	0.364	20.397
653.5	2.085	3.68	1.952	0.362	20.433
654.0	2.101	3.683	1.954	0.352	20.592
654.5	2.057	3.686	1.955	0.378	20.157
655.0	2.084	3.689	1.957	0.363	20.418
655.5	2.072	3.692	1.958	0.369	20.31
656.0	2.07	3.695	1.959	0.37	20.29
656.5	2.096	3.698	1.961	0.356	20.536
657.0	2.069	3.702	1.962	0.371	20.279
657.5	2.086	3.705	1.964	0.361	20.441
658.0	2.078	3.708	1.965	0.366	20.36
658.5	2.09	3.711	1.967	0.359	20.487
659.0	2.111	3.714	1.968	0.347	20.687
659.5	2.099	3.717	1.97	0.354	20.57
660.0	2.1	3.72	1.971	0.353	20.578
660.5	2.089	3.723	1.973	0.359	20.476
661.0	2.089	3.727	1.974	0.359	20.471
661.5	2.087	3.73	1.976	0.36	20.455
662.0	2.073	3.733	1.977	0.369	20.314
662.5	2.086	3.736	1.979	0.361	20.442
663.0	2.106	3.739	1.98	0.349	20.639
663.5	2.082	3.742	1.982	0.364	20.401
664.0	2.086	3.745	1.983	0.361	20.446
664.5	2.115	3.748	1.985	0.344	20.725
665.0	2.119	3.752	1.986	0.342	20.763
665.5	2.141	3.755	1.988	0.329	20.986
666.0	2.144	3.758	1.989	0.327	21.013
666.5	2.17	3.761	1.991	0.312	21.261
667.0	2.298	3.765	1.992	0.237	22.516
667.5	2.202	3.768	1.994	0.293	21.583
668.0	2.091	3.771	1.995	0.358	20.496
668.5	2.096	3.774	1.997	0.356	20.536
669.0	2.083	3.777	1.998	0.363	20.416
669.5	2.117	3.78	2.0	0.343	20.747
670.0	2.121	3.784	2.001	0.341	20.783
670.5	2.121	3.787	2.003	0.341	20.782
671.0	2.13	3.79	2.004	0.336	20.87
671.5	2.088	3.793	2.006	0.36	20.459
672.0	2.077	3.796	2.007	0.366	20.357
672.5	2.111	3.799	2.009	0.346	20.692
673.0	2.168	3.803	2.01	0.313	21.251
673.5	2.16	3.806	2.012	0.318	21.166
674.0	2.159	3.809	2.013	0.318	21.154
674.5	2.144	3.812	2.015	0.327	21.011
675.0	2.127	3.815	2.016	0.337	20.847
675.5	2.114	3.819	2.018	0.345	20.714
676.0	2.086	3.822	2.019	0.361	20.446
676.5	2.09	3.825	2.021	0.359	20.479
